SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
1670,3685,Edom,5,172.74800230215192,2024-03-31
1671,2995,Aux Forches,2,113.27534422153434,2024-02-25
1672,3266,Il Passo,3,35.56200431239588,2023-03-06
1673,846,Domaine Long-Depaquit Les Clos Grand Cru,3,74.44621645677698,2022-07-31
1674,2051,Maple Ranch,3,39.470125071558506,2022-09-24
1675,2090,Napoleon,4,332.3800632091245,2023-04-26
1676,4339,Redwood Hill Vineyard Tableau,5,209.45961212007302,2024-04-07
1677,1872,Kiara Private Reserve,3,227.5795308678444,2023-06-29
1678,468,Flavus,2,418.9983851431226,2022-12-29
1679,1087,Cuvée Compostelle,3,364.0360638891296,2023-03-30
1680,2029,Late Harvest Violetta,3,403.14401073678107,2022-08-07
1681,4491,Piculìt Neri,5,187.53119956229594,2023-11-23
1682,3651,Ol' Red,3,202.18368314795057,2022-12-28
1683,3915,Gran Zinio Brut,4,210.1360876675618,2022-09-17
1684,3413,Cuvée Guy Joly Mémory Brut,2,469.20667454370033,2024-03-22
1685,2287,Brut Rosé,4,263.1899724293646,2023-05-15
1686,1942,Rosé of,4,149.35430371469488,2023-12-21
1687,1153,Michele Red Wine,5,164.21427853753576,2023-01-24
1688,4584,Contado Riserva,3,23.397743509855925,2023-09-01
1689,3524,R Kabinett,3,342.1074430518868,2023-04-13
1690,2339,Baby,2,120.75360877522863,2022-09-14
1691,3235,EIS Late Harvest,4,133.23109054846512,2022-07-28
1692,1946,Alwa Limited Edition,5,475.5571211389397,2023-07-04
1693,1237,Cuvée de Trois,1,434.10765348127745,2022-08-20
1694,2508,Nine Vines Rosé,3,451.0777792943841,2023-07-04
1695,2764,Lot #10,4,310.47446641488744,2022-08-11
1696,2917,Corte di Giso,2,146.00370887664172,2022-10-27
1697,1268,Galaxy,1,427.1530661024153,2024-01-17
1698,688,Villa Bossi Riserva,3,227.12585182057558,2023-10-20
1699,3985,El Decanso Estate,1,143.0809928662386,2023-11-17
1700,196,Blue Top Brut,4,90.8535705481143,2024-01-26
1701,2645,Château L'Hospitalet La Reserve,2,452.4081352343809,2022-10-31
1702,3992,Bernkasteler alte Badstube am Doctorberg Trockenbeerenauslese - 375 ml,2,420.23598605367107,2023-11-02
1703,3671,Meyer,5,248.74805594114622,2023-04-01
1704,982,Lot 208,2,78.60104981502678,2024-04-05
1705,3600,Deen de Bortoli Vat 8,2,475.87541500319344,2023-09-11
1706,4171,Reserve Blanc de Blancs Brut,3,119.0921782319286,2024-03-05
1707,4165,Collector's Series Brut,5,283.76977235570064,2023-03-20
1708,3030,Vom Bisamberg,4,192.98547489654095,2023-03-20
1709,2711,Ad Astra,3,190.1743035905362,2023-11-29
1710,1856,St. Hugo,1,61.0959454163117,2023-08-19
1711,4089,Cuvée Signature Le Porusot Premier Cru,3,147.38435106754974,2023-03-09
1712,3934,Tinto Bruto,2,155.23954687329993,2024-01-09
1713,1221,Clos du Cromin,2,297.0904639671659,2023-08-02
1714,4991,Chileno Valley,1,64.58310640223335,2024-04-18
1715,2475,4 Boys Les Collines Vineyard,5,121.37160751971011,2024-05-20
1716,2422,Gun Metal,3,341.38570446129864,2023-06-25
1717,510,Solneri,2,35.17006479110615,2023-06-17
1718,3220,Ockfener Bockstein Spatlëse,5,144.10806178423624,2023-12-17
1719,3959,Assoluto,5,377.73040787121505,2024-02-23
1720,38,Excelencia,2,480.7016792498201,2023-10-14
1721,3217,Dives,3,49.00161794584543,2023-10-06
1722,2508,Les Pouches,1,32.792539140622694,2022-08-27
1723,3594,Señor da Folla Verde Albariño-Treixadura-Loureira,5,441.6085662272141,2024-04-06
1724,2219,Ambelonas at Agios Pavlos,4,17.243003979610783,2024-06-07
1725,4330,Antaniolo,5,254.8124649420421,2022-08-20
1726,3423,Graacher Himmelreich Auslese,4,28.388698245629797,2022-11-12
1727,3714,Mayacamas Range Seven Barrels,5,112.2721637401667,2023-09-23
1728,1253,La Cave de Saint-Roch-les-Vignes,1,358.8020500953028,2023-05-14
1729,2709,Lambrusco dell'Emilia,1,404.50168199428936,2022-10-04
1730,319,Mediterranean White,4,397.5329655010697,2022-09-16
1731,1516,Les Damaudes,5,218.83063421371057,2023-02-15
1732,2410,Podere Bellarina,3,40.98334465892013,2024-05-30
1733,190,Clos des Chênes,4,299.3127633614438,2024-02-18
1734,4739,Mirto,3,195.0388647616059,2023-09-02
1735,1774,Outeiro,5,179.73306462081956,2022-07-04
1736,4610,Undhof Kögl Reserve,1,215.1473102658611,2022-08-13
1737,972,Il Pigno,4,68.90448624326402,2022-09-20
1738,4516,Ulises Valdez Vineyard,4,469.9623975360195,2023-07-31
1739,1435,Rocca Sveva,1,272.901522174808,2022-08-02
1740,1501,Trine Estate Vineyards,1,479.82956879905197,2023-08-11
1741,932,Block 1910,5,63.143760500420456,2023-10-23
1742,715,Blanc,2,192.83156447310787,2023-10-16
1743,513,Grâce,4,204.78160721231507,2022-09-02
1744,3317,Château Tour Robert,5,85.36864121278785,2023-02-27
1745,223,"33 Degrees North Gracie Hill Vineyard, Dalla Collina",4,252.2771566290826,2024-01-19
1746,4582,Carjcanti,4,143.93216507747607,2023-07-03
1747,1205,Scharzhofberger GG Trocken,5,251.0126936100451,2024-05-17
1748,3563,Millepassi,5,168.37332361426024,2023-01-29
1749,1499,Red One,3,74.47288470477278,2022-06-20
1750,56,Bockgärten II,5,161.37182544728503,2022-10-09
1751,4985,Vintage,2,385.8116135715665,2023-11-10
1752,4206,Savina and Catherine Vineyards,1,481.3853727974445,2022-10-03
1753,1990,Roma En Chamberlin,3,417.0240567799969,2023-12-27
1754,3228,Black Label Estate Grown,3,287.449198624693,2024-04-30
1755,1763,Christensen Vineyard,4,145.2691705836861,2023-02-12
1756,3276,Ronco Broilo,5,25.84331779698595,2022-11-02
1757,2686,Arrastre,5,453.1129783042867,2022-12-25
1758,4197,Apalta Vineyard,5,416.7995257441908,2023-07-01
1759,146,Luna del Cacciatore,3,421.7749966932763,2024-02-21
1760,3041,Primitivo-Merlot,3,37.138225436260996,2024-01-12
1761,4044,Clos des Mollepierres,1,452.03349651300573,2024-01-27
1762,3916,Terre et Mer,1,480.82954792398687,2022-11-24
1763,344,Carneros Reserve,1,309.65275178559085,2022-08-20
1764,3245,Tres Viños,2,166.30268930226876,2023-11-25
1765,4527,WillowBend Shiraz-Cabernet Sauvignon-Merlot,2,435.9204384854474,2022-07-14
1766,3879,Dreamer,3,74.67684199897427,2023-06-06
1767,1266,Lot 360,5,46.28422089441596,2023-04-22
1768,2374,Blanc de Transylvanie,1,117.71563706505295,2023-12-11
1769,1634,Home Ranch Vineyard,3,82.77490453539713,2022-07-12
1770,460,Richard Chambers Vineyard,1,411.6855321101719,2022-12-17
1771,3192,Petit,3,69.42375806907353,2024-02-11
1772,4821,Arderius Crianza Vendimia Seleccionada,5,293.63541996172034,2024-02-19
1773,2608,Attitude,2,333.34620636353685,2022-06-22
1774,759,Grand Cru Muenchberg,2,183.94749049619813,2023-12-09
1775,3205,Cuvée Carnaval,2,32.89863059297875,2023-06-27
1776,2893,Colección 125 Reserva,5,455.8522143933867,2024-01-21
1777,2177,The Pict,1,328.6519288513559,2023-03-03
1778,623,Wautoma Springs Vineyard,3,285.7555049285291,2023-05-18
1779,2863,Laetitia Vineyard Clone 777,4,359.052782542827,2024-02-29
1780,4605,Dives,5,48.42992677087147,2023-09-28
1781,1467,Bricco Rocche Brunate,5,132.8574359454405,2022-06-18
1782,4346,Grande Reserva,3,364.334746345764,2022-06-19
1783,4945,Ranchita Red,3,53.2565114255043,2023-12-27
1784,2052,Swingsville,1,302.211550015823,2024-01-06
1785,860,Dos Aguas,2,225.3856468998373,2023-04-04
1786,912,Madonna del Piano Riserva,4,218.29250272698243,2023-10-24
1787,1109,Mid-Day,1,125.90052752200079,2022-08-08
1788,1968,Kellermeister Privat Kremser Kremsleiten,3,163.31708566945048,2024-05-09
1789,1973,The Nth Degree,4,238.63201752383534,2023-10-08
1790,3287,Signature,4,433.2624227657451,2024-02-12
1791,612,Les Bécasses,1,397.6084408317535,2023-07-15
1792,2544,Yvecourt,3,212.92446885587867,2023-03-03
1793,4256,Lot 108,1,423.728500323163,2022-12-16
1794,4330,Château Lestruelle,4,484.91637840652476,2024-05-18
1795,2177,Crescendo,2,420.6500571842995,2024-05-19
1796,2901,1698,1,444.3200829099489,2022-12-29
1797,2903,Splendido,1,316.1671798003337,2024-02-19
1798,1358,Cornerstone Cabernet-Merlot-Malbec,2,75.87921423781124,2024-01-15
1799,4520,Mal Anders Smaragd,5,485.3108212098617,2023-11-19
1800,1610,Rocca Sveva Castelcerino,3,325.47705010204373,2023-09-07
1801,1037,Utopia Vineyard,1,353.6111765981354,2023-04-06
1802,132,Finca Domingo F. Sarmiento Single Vineyard,3,300.4658285847176,2023-05-30
1803,3299,Querciaviglia,1,491.0006682415235,2022-11-23
1804,1632,Red Label Aszú 5 Puttonyos,4,69.54988338205773,2023-09-09
1805,4950,Abadal 3.9 Reserva,5,16.89017895762312,2024-05-06
1806,3682,Alba Rosa,3,74.62767764478465,2023-02-12
1807,2125,Vigna della Corona,5,83.9899915155126,2023-05-16
1808,1338,Michael Anthony,3,342.2966015087473,2022-09-04
1809,4422,Finlayson Family Vineyards,4,491.75059168077445,2022-07-17
1810,4059,Beyond the Clouds,1,393.877237331181,2022-07-19
1811,4140,Dominode Premier Cru,2,348.48493635648623,2022-11-26
1812,4385,Winery Block Estate,5,421.3582078000021,2023-10-02
1813,3421,Rosé de Soirée,3,77.73836572350592,2024-06-04
1814,1005,Brunette,2,162.12709176252764,2024-04-29
1815,4982,Côte du Py Vieilles Vignes,2,436.27800657394727,2023-07-15
1816,1055,Terre di Rivolta Riserva,2,458.929391908515,2023-05-14
1817,951,Carte d'Or Brut 1.5 liters,5,151.60169596135668,2023-08-30
1818,1538,Black Label Stepping Stone,2,223.284730061571,2023-12-26
1819,1872,Les Merrains,1,283.49869403130555,2024-05-04
1820,2267,Hof Zu Pramol,4,297.59306373990137,2022-07-24
1821,3466,El Bufón,4,81.36717294552294,2024-02-02
1822,4484,Tortoniano,1,219.3176678576046,2022-07-25
1823,1072,Fado Tinto Reserva,2,469.49062424629557,2022-12-29
1824,3250,Neal 3 Vineyard,4,199.9478778338474,2022-10-28
1825,4514,Hunt & Gather,4,289.22883548310955,2023-04-24
1826,2715,Vintage Select,3,255.9449516324028,2022-09-28
1827,3940,Preludio,2,492.18715631365023,2022-07-01
1828,1877,Firepeak Vineyard El Gordo,5,306.1757690080579,2023-06-26
1829,411,Vendimia Seleccionada Viñedo Sotés,2,222.1073252207453,2022-09-09
1830,1208,Del Rio Red,5,330.5543369784328,2022-12-19
1831,4297,Vixen,1,61.40910296835875,2023-09-26
1832,4333,Doanto,3,120.36282405891673,2022-12-04
1833,3107,East End Series,2,406.21220219237307,2023-05-04
1834,3124,Cuvee Rare,1,107.50244347577724,2024-05-20
1835,672,Neromàccarj,4,435.1467039906267,2022-11-22
1836,1615,Whiskers Blake Classic Tawny,1,369.68663931312176,2022-07-10
1837,4916,Ted's Vineyard,4,50.22904329634034,2022-09-09
1838,2973,Edición Limitada de Familia,2,190.1343484657044,2023-07-26
1839,1436,Costa di Mu,3,317.9060364717227,2022-07-04
1840,2415,Wild Sky,2,446.32905841878744,2023-11-18
1841,3740,A,5,173.2352460732725,2023-07-17
1842,4676,Desvario,2,422.02730653854326,2022-11-09
1843,3336,Mas Donis Barrica,3,27.73821546870423,2022-06-17
1844,3891,Windspiel,1,77.17695092567617,2022-09-08
1845,2920,Madiere,3,230.8208032424484,2024-05-16
1846,774,Furstentum Grand Cru Clos des Capucins,5,397.72934374987653,2022-06-21
1847,4370,Vorbourg Grand Cru Clos Saint Landelin Vendanges Tardives,5,60.83115741483171,2022-07-31
1848,342,Single Vineyard Las Compuertas,3,131.41743488936078,2023-07-23
1849,3557,Rubi,3,137.7610034832661,2024-06-02
1850,3759,Villa Puccini,4,213.7324713581129,2022-07-12
1851,3638,Priest Ranch,5,23.26196942838821,2022-09-28
1852,4295,Cuvée Marine,2,351.05971212096443,2022-11-17
1853,2366,Amatino,4,23.861713491374083,2023-01-28
1854,1518,Cuvée Papou,5,481.47025003249496,2023-05-09
1855,64,Barranc dels Closos,3,52.39363232310949,2022-10-25
1856,37,Anne de K Schlossberg Grand Cru,2,217.99775347797436,2023-11-14
1857,2909,Desert Gold Late Harvest,2,160.08596140519901,2023-03-25
1858,1401,Castelliere delle Guaite,3,418.8574865805789,2022-07-22
1859,4971,Cabernet Sauvignon-Merlot-Shiraz,3,146.43768815724002,2024-03-18
1860,2700,Milenium Alb,3,320.1345577819156,2022-10-25
1861,2544,Touriga Nacional e Touriga Franca,1,308.04722022828525,2023-08-15
1862,2896,Estate Robert's Blend,3,80.8178351894216,2022-07-18
1863,2334,Melanson Vineyard,1,366.5141587281955,2022-06-27
1864,2892,Optima,3,291.1113801554823,2022-07-12
1865,1970,Amalaya,5,270.2907084751351,2022-09-28
1866,2144,Gilgal,2,91.30938147638528,2024-04-04
1867,3115,Pian delle Vigne Riserva Vignaferrovia,4,459.2401895840433,2023-11-14
1868,3510,Cuvée Majorum,1,392.11365272657906,2022-09-09
1869,1200,Leveroni Vineyard,4,35.15584368185259,2022-12-11
1870,3598,Cuvée les Rochettes,5,172.43414745782349,2023-04-04
1871,4053,Nicolas,3,88.9163718133921,2023-03-01
1872,4915,Quipu Blend,2,48.85126830058458,2023-06-09
1873,2730,Tagus Creek Chardonnay and Fernão Pires,3,117.20968246120881,2022-08-18
1874,2964,Etna Rosso,4,50.70711901259067,2022-06-28
1875,2281,Fire Hydrant Red,1,238.56253556565085,2022-06-29
1876,1806,Runholder,5,417.4309396550669,2024-04-23
1877,3535,Isabella Rosé,2,341.8827867373139,2024-04-08
1878,2917,Limited Release Rosé,2,410.67641474152316,2022-10-17
1879,1458,Vista Verde Vineyard,5,224.1008843295899,2022-10-09
1880,4869,Four Barrels,5,96.44947856358316,2023-11-06
1881,1371,Riserva Vintage Brut,2,208.57367913803054,2022-08-05
1882,4923,Bojador,2,122.99790955055424,2022-12-20
1883,4844,Autumn's Blush,3,288.29440143128716,2022-10-21
1884,2124,Citrine,3,228.7503961274927,2023-07-05
1885,3190,Old Olive Block,1,84.19127229927085,2023-07-22
1886,3526,Tradition Brut,2,301.1951049228557,2023-10-18
1887,4755,Motto Piane,5,377.46618034832505,2024-01-09
1888,1772,Signature Red Blend,5,430.6093989251194,2023-09-10
1889,3528,20-Year-Old Tawny,5,340.2221272496818,2022-11-25
1890,2351,Antaniolo,5,144.0200142925541,2024-04-16
1891,4997,Ramitello,1,202.9952932406688,2023-01-15
1892,4878,Polish Hill,3,115.30242500241229,2023-02-04
1893,3688,Foggo Road,5,64.65908566678928,2022-11-09
1894,355,Paraboll,4,141.96731172997107,2023-09-14
1895,1805,Samantha's Garden,4,178.13585753467493,2023-09-28
1896,570,California 37,4,243.3984935210035,2022-12-25
1897,2111,Ernesto Wickenden Vineyard Old Vines,5,354.04664728527695,2024-04-25
1898,914,Kellermeister Privat Kremser Goldberg,4,395.53481070905013,2022-08-20
1899,3217,Sangioplasty,4,196.992659673909,2022-08-14
1900,476,Encounter Pine Mountain,3,190.40482563342638,2023-12-12
1901,921,Single Vineyard Series Spätlese,3,35.42931346714016,2023-06-24
1902,3361,Les Porêts-Saint-Georges Premier Cru,4,152.9721545411226,2023-03-20
1903,1864,Piccolo Rosso,2,301.72714682759664,2024-05-05
1904,4442,Proprietor's Reserve Blend,2,393.74966610177773,2022-10-28
1905,2687,Cuvee Lou Cascai,4,286.8128868364267,2023-05-17
1906,2419,Cuvée Réservée Brut,5,205.22516829230074,2022-09-15
1907,4552,Finca La Linda Old Vines,4,232.14190755990035,2022-11-23
1908,4032,Bordini,2,57.07412321528989,2023-02-16
1909,516,The Palindrome,3,231.83511229826092,2024-06-04
1910,291,Domaine des Nazins,4,292.1257653525828,2023-12-28
1911,1782,Clos CheValle Reserve,3,113.3902260533376,2024-04-01
1912,4263,Audrey,4,46.19551616858257,2024-02-23
1913,2157,Jolie,1,448.8881532040057,2022-10-08
1914,35,Posada Del Virrey Reserve,3,91.47375281750627,2023-09-29
1915,986,Maycacamas Mountains,3,95.31508440779541,2023-10-14
1916,2900,Three Sisters Cuvée,1,200.65782072481232,2023-01-28
1917,3813,Ottagono Riserva,3,95.62127356822619,2023-12-21
1918,3123,Sonatina Vineyard,2,58.50626111886017,2023-06-11
1919,1179,Encounter Pine Mountain,4,359.67018949156903,2023-08-13
1920,3468,R-Bar-R Ranch,4,136.8100477906354,2022-10-03
1921,225,Napa Reserve,3,82.13459579387269,2024-03-26
1922,409,Sacripante,1,464.70997310993124,2023-05-25
1923,3377,Rocim Branco,5,68.87235532053462,2024-01-10
1924,4577,Blanc de Pacs Organic Farming Parellada-Xarello-Macabeu,4,482.206582971552,2023-01-27
1925,1805,Leyendas de Vega Esteban Crianza,1,12.3352134369952,2024-01-19
1926,1044,B de Belcier,5,275.67646471418277,2023-09-09
1927,194,Laurella,2,489.4969506750243,2022-12-03
1928,2057,Hanenhof,1,441.8922901547042,2022-12-17
1929,3494,Andrews Vineyard,1,34.42324238735958,2022-07-05
1930,3208,Raso de Larrainzar,4,187.5303421469942,2024-05-26
1931,3169,Reserve Winemaker's,3,486.52658251739444,2024-05-02
1932,2234,Icon,1,136.941332720279,2024-04-18
1933,1189,Oakville Estate Magnificat,4,209.21540656687236,2023-07-20
1934,2058,Paris Brut,2,13.091286595970095,2022-12-10
1935,3414,Centenario Reserve,4,250.48378176184332,2023-06-18
1936,1892,Montigl Riserva,2,56.940684506041116,2023-10-14
1937,4557,Plenipotentiary Estate Grown,4,284.52829848294493,2023-09-27
1938,2009,Aurico,1,427.1084403370015,2022-10-17
1939,4409,Brut Chardonnay,3,28.408599542465385,2024-01-30
1940,2053,Bootjack Ranch,5,450.7368833287728,2022-06-27
1941,2909,Deep Red,4,146.20687827092067,2022-12-06
1942,2333,Kimberly's,5,316.20286798436535,2023-04-10
1943,2277,M de Montguéret,2,254.42847532481443,2022-06-19
1944,224,D.R. Wolfe's Family,4,224.87573338687238,2022-11-23
1945,1209,Heart of Darkness,2,292.71290647647277,2023-04-21
1946,1703,Perenzo,3,158.02491638049057,2022-12-26
1947,3891,Terres Sombres,3,170.79775707199843,2024-06-07
1948,3262,Le Cave,1,137.47776377810217,2024-03-28
1949,463,SJ Vineyard,3,430.3631816564069,2024-01-24
1950,3070,October Night,1,322.7823019468857,2023-07-20
1951,2082,La Belle Masure,2,418.4578829367821,2022-11-03
1952,2661,Alder Ridge & Wallula Vineyards La Roque,4,385.4221945516993,2023-09-22
1953,1511,Acero Don Miguel Vineyard,1,349.4321398142235,2022-09-30
1954,179,Les Notes Dorées,4,372.0425961384902,2022-12-04
1955,41,Naunda,4,214.05094866271438,2023-10-31
1956,365,LZ,2,401.0571387689379,2023-10-24
1957,4795,Piesport Goldtröpfchen Kabinett Grosse Lage,4,80.65953548395933,2023-01-22
1958,4501,San Siro Bianco,4,437.07984236623304,2023-05-10
1959,2620,L'Hospitalitas La Clape,4,225.5105172165541,2024-01-27
1960,4233,Luzón Blanco,4,357.41387364570693,2024-01-25
1961,2839,Rayons de Soleil,1,363.61988524678367,2023-10-29
1962,4446,Suacci Vineyard,2,77.25617152341333,2024-03-27
1963,4608,No. 4 Gros & Petit Manseng,4,432.08391325434974,2024-03-28
1964,1775,Vigneto ai Palazzi,4,13.697660006510487,2022-09-03
1965,4700,Les Petits Grains,5,243.48968005270507,2023-12-08
1966,3789,Bien Nacido Vineyard Block II Mount Eden Clone,1,461.3196449138202,2024-02-06
1967,1495,Verga Collection,5,93.68024468704625,2023-07-02
1968,404,Esprit de Parenchère,1,220.29267694893235,2024-05-23
1969,2429,Crazy Rows,5,313.86072892667175,2022-11-28
1970,1474,Cellarmaster's,1,163.6295658440266,2024-05-13
1971,3624,Museum Reserve Antique Tawny 21 Years Old,3,421.5502004242973,2023-09-27
1972,4754,Carte Turqoise,3,150.57793046201536,2022-12-05
1973,983,Ventozelo,4,252.06563895237804,2023-11-07
1974,2777,Devils' Peak,2,367.4635310842562,2024-06-03
1975,1860,Higueruela,4,221.15410754025072,2024-02-21
1976,1271,Freestone Hills,4,376.97489071198015,2022-07-17
1977,3041,Vinzelo Branco,5,168.33615898552114,2022-12-29
1978,2985,Rubesco,3,420.3542279113882,2022-09-28
1979,4240,Erdener Prälat Spätlese Alte Reben,4,49.10927193006161,2023-04-04
1980,1977,High Elevation Collection,4,393.70940628962967,2023-08-31
1981,3592,Napa Valley,5,163.37314143582898,2022-11-15
1982,4434,Kupe,3,199.59671947839138,2023-11-30
1983,1898,Collepiano,3,204.94406540526387,2023-09-09
1984,4927,Passadouro Reserva,3,382.3199636769303,2024-02-22
1985,2346,Pija Blend,4,16.613922469277913,2024-01-11
1986,3906,Penguin Eiswein,2,405.8536386535683,2022-08-19
1987,729,I Fiori,3,58.119833404318314,2023-03-22
1988,3598,Cougar Ridge Reserve,1,234.01010378134433,2022-08-30
1989,442,Joven,3,481.9118948431127,2022-06-22
1990,1122,cdr,3,283.7502373538106,2023-05-21
1991,2786,Château Malavieille Alliance,4,347.5404054223837,2022-06-21
1992,4512,Luvisi 1908 Vineyard,3,315.13327310459647,2023-06-23
1993,623,L'Avion,3,367.19947304619853,2023-07-05
1994,472,Il Morino,1,62.24994059820815,2023-12-09
1995,943,Reserve Chelle Mountain Vineyard,2,460.02615184756195,2024-06-04
1996,2623,Le Dragon,5,363.32023736245566,2024-05-15
1997,3471,Malbec du Clos,1,387.2365590794427,2024-05-30
1998,2651,Spätlese,4,399.69192572193066,2023-06-02
1999,158,La Balade,5,432.79669590941353,2022-06-26
2000,1806,La Madeleine de Saint-Mont,3,168.56364770294383,2023-09-26
2001,2505,Vigna Lapillo,2,295.57265343912246,2023-08-29
2002,57,Birsalmás,2,263.8522218402467,2024-04-26
2003,803,Unwooded,4,370.88527130045827,2022-08-08
2004,1119,Nouveau,3,235.08662185102222,2024-04-26
2005,952,Fitapreta Branco,3,443.24817106450166,2024-02-05
2006,4339,La Casa de las Esencias,1,93.7850712564925,2022-12-14
2007,3048,Cru Classé Grande Réserve,4,495.7590618431252,2023-07-04
2008,1477,C-M-S,3,156.60213246188908,2022-10-02
2009,3031,One Point Five,5,167.32907128147053,2022-09-19
